COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-09 15:57:12","713472","15.08841105","0.0001011","53.215","151.167","59.7519","300.3573","0","999","3969","0.0002939","0.00004393","0","3928911","0 STARLINK-5022","1 53903U 22119T   23160.66473048  .00004393  00000-0  29390-3 0  9990","2 53903  53.2150 151.1670 0001011  59.7519 300.3573 15.08841105 39699","2022-119T","53903","6917.877","95.437","540.441","539.043","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-09 15:57:12","713472","15.08841105","0.0001011","53.215","151.167","59.7519","300.3573","0","999","4011","0.0002939","0.00004393","0","3929125","0 STARLINK-5022","1 53903U 22119T   23160.66473048  .00004393  00000-0  29390-3 0  9990","2 53903  53.2150 151.1670 0001011  59.7519 300.3573 15.08841105 40118","2022-119T","53903","6917.877","95.437","540.441","539.043","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-10 09:26:26","609856","15.08853175","0.0001071","53.2153","147.8964","62.3102","297.7998","0","999","4022","0.00030888","0.00004633","0","3929709","0 STARLINK-5022","1 53903U 22119T   23161.39336354  .00004633  00000-0  30888-3 0  9990","2 53903  53.2153 147.8964 0001071  62.3102 297.7998 15.08853175 40225","2022-119T","53903","6917.840","95.437","540.446","538.964","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-10 18:58:45","219360","15.08852496","0.0001099","53.2153","146.112","61.0499","299.0603","0","999","4028","0.00016258","0.00002301","0","3929969","0 STARLINK-5022","1 53903U 22119T   23161.79080115  .00002301  00000-0  16258-3 0  9990","2 53903  53.2153 146.1120 0001099  61.0499 299.0603 15.08852496 40285","2022-119T","53903","6917.842","95.437","540.467","538.947","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-10 23:44:54","476160","15.08852885","0.0001104","53.2153","145.2199","61.523","298.5873","0","999","3989","0.00014065","0.00001952","0","3930038","0 STARLINK-5022","1 53903U 22119T   23161.98951940  .00001952  00000-0  14065-3 0  9999","2 53903  53.2153 145.2199 0001104  61.5230 298.5873 15.08852885 39896","2022-119T","53903","6917.841","95.437","540.470","538.942","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-10 23:44:54","476160","15.08852885","0.0001104","53.2153","145.2199","61.523","298.5873","0","999","4031","0.00014065","0.00001952","0","3930529","0 STARLINK-5022","1 53903U 22119T   23161.98951940  .00001952  00000-0  14065-3 0  9999","2 53903  53.2153 145.2199 0001104  61.5230 298.5873 15.08852885 40315","2022-119T","53903","6917.841","95.437","540.470","538.942","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-11 15:38:45","530304","15.08851088","0.0001089","53.2153","142.2465","62.6228","297.4875","0","999","4041","0.000082944","0.00001033","0","3930737","0 STARLINK-5022","1 53903U 22119T   23162.65191586  .00001033  00000-0  82944-4 0  9998","2 53903  53.2153 142.2465 0001089  62.6228 297.4875 15.08851088 40414","2022-119T","53903","6917.846","95.437","540.465","538.958","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-12 07:32:36","651840","15.08848589","0.0001106","53.2152","139.2728","64.9197","295.191","0","999","4009","0.000016354","-0.00000027","0","3931097","0 STARLINK-5022","1 53903U 22119T   23163.31431310 -.00000027  00000-0  16354-4 0  9999","2 53903  53.2152 139.2728 0001106  64.9197 295.1910 15.08848589 40092","2022-119T","53903","6917.854","95.437","540.484","538.954","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-12 07:32:36","651840","15.08848589","0.0001106","53.2152","139.2728","64.9197","295.191","0","999","4051","0.000016354","-0.00000027","0","3931287","0 STARLINK-5022","1 53903U 22119T   23163.31431310 -.00000027  00000-0  16354-4 0  9999","2 53903  53.2152 139.2728 0001106  64.9197 295.1910 15.08848589 40519","2022-119T","53903","6917.854","95.437","540.484","538.954","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-12 21:51:05","33952","15.08842609","0.000116","53.2162","136.5976","71.438","288.6738","0","999","4060","-0.0000025132","-0.00000328","0","3931605","0 STARLINK-5022","1 53903U 22119T   23163.91047493 -.00000328  00000-0 -25132-5 0  9990","2 53903  53.2162 136.5976 0001160  71.4380 288.6738 15.08842609 40604","2022-119T","53903","6917.872","95.437","540.540","538.935","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-13 07:23:24","6336","15.08840919","0.0001016","53.2176","134.8138","82.8232","277.2876","0","999","4024","0.000081792","0.00001014","0","3931924","0 STARLINK-5022","1 53903U 22119T   23164.30791674  .00001014  00000-0  81792-4 0  9995","2 53903  53.2176 134.8138 0001016  82.8232 277.2876 15.08840919 40241","2022-119T","53903","6917.878","95.437","540.445","539.040","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-13 07:23:24","6336","15.08840919","0.0001016","53.2176","134.8138","82.8232","277.2876","0","999","4066","0.000081792","0.00001014","0","3932134","0 STARLINK-5022","1 53903U 22119T   23164.30791674  .00001014  00000-0  81792-4 0  9995","2 53903  53.2176 134.8138 0001016  82.8232 277.2876 15.08840919 40667","2022-119T","53903","6917.878","95.437","540.445","539.040","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-14 07:14:10","708512","15.08845117","0.0001186","53.217","130.3518","77.9209","282.1916","0","999","4081","0.000071959","0.00000858","0","3932965","0 STARLINK-5022","1 53903U 22119T   23165.30151283  .00000858  00000-0  71959-4 0  9991","2 53903  53.2170 130.3518 0001186  77.9209 282.1916 15.08845117 40813","2022-119T","53903","6917.865","95.437","540.550","538.909","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-15 03:54:11","850624","15.08838536","0.0001259","53.2169","126.4855","89.0776","271.036","0","999","4052","0.000070129","0.00000828","0","3933279","0 STARLINK-5022","1 53903U 22119T   23166.16263716  .00000828  00000-0  70129-4 0  9996","2 53903  53.2169 126.4855 0001259  89.0776 271.0360 15.08838536 40520","2022-119T","53903","6917.885","95.438","540.621","538.879","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-15 03:54:11","850624","15.08838536","0.0001259","53.2169","126.4855","89.0776","271.036","0","999","4094","0.000070129","0.00000828","0","3933820","0 STARLINK-5022","1 53903U 22119T   23166.16263716  .00000828  00000-0  70129-4 0  9996","2 53903  53.2169 126.4855 0001259  89.0776 271.0360 15.08838536 40946","2022-119T","53903","6917.885","95.438","540.621","538.879","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-16 03:44:58","574400","15.08844544","0.0001267","53.2172","122.0239","96.736","263.3777","0","999","4109","0.000086359","0.00001087","0","3934686","0 STARLINK-5022","1 53903U 22119T   23167.15623350  .00001087  00000-0  86359-4 0  9990","2 53903  53.2172 122.0239 0001267  96.7360 263.3777 15.08844544 41090","2022-119T","53903","6917.866","95.437","540.608","538.855","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-16 22:49:36","393888","15.08840517","0.0001181","53.2172","118.4564","95.3819","264.7308","0","999","4079","0.000077841","0.00000951","0","3934977","0 STARLINK-5022","1 53903U 22119T   23167.95111567  .00000951  00000-0  77841-4 0  9995","2 53903  53.2172 118.4564 0001181  95.3819 264.7308 15.08840517 40796","2022-119T","53903","6917.879","95.438","540.561","538.927","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-17 13:08:04","922880","15.08836267","0.0001103","53.2164","115.7804","93.3807","266.7311","0","999","4130","0.000036312","0.0000029","0","3935591","0 STARLINK-5022","1 53903U 22119T   23168.54727920  .00000290  00000-0  36312-4 0  9991","2 53903  53.2164 115.7804 0001103  93.3807 266.7311 15.08836267 41304","2022-119T","53903","6917.892","95.438","540.520","538.994","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-17 13:08:04","922880","15.08836267","0.0001103","53.2164","115.7804","93.3807","266.7311","0","999","4088","0.000036312","0.0000029","0","3935632","0 STARLINK-5022","1 53903U 22119T   23168.54727920  .00000290  00000-0  36312-4 0  9991","2 53903  53.2164 115.7804 0001103  93.3807 266.7311 15.08836267 40886","2022-119T","53903","6917.892","95.438","540.520","538.994","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-17 21:05:01","904064","15.08822802","0.0001213","53.2171","114.294","96.8142","263.2988","0","999","4135","-0.00010662","-0.00001983","0","3935891","0 STARLINK-5022","1 53903U 22119T   23168.87849426 -.00001983  00000-0 -10662-3 0  9994","2 53903  53.2171 114.2940 0001213  96.8142 263.2988 15.08822802 41356","2022-119T","53903","6917.933","95.439","540.637","538.959","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-17 21:05:01","904064","15.08822802","0.0001213","53.2171","114.294","96.8142","263.2988","0","999","4093","-0.00010662","-0.00001983","0","3935931","0 STARLINK-5022","1 53903U 22119T   23168.87849426 -.00001983  00000-0 -10662-3 0  9994","2 53903  53.2171 114.2940 0001213  96.8142 263.2988 15.08822802 40939","2022-119T","53903","6917.933","95.439","540.637","538.959","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-18 05:01:57","607392","15.08826064","0.0001147","53.2174","112.8083","92.4838","267.6285","0","999","4140","-0.000081001","-0.00001576","0","3936420","0 STARLINK-5022","1 53903U 22119T   23169.20969453 -.00001576  00000-0 -81001-4 0  9999","2 53903  53.2174 112.8083 0001147  92.4838 267.6285 15.08826064 41409","2022-119T","53903","6917.923","95.438","540.581","538.995","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-18 12:58:53","24736","15.08831162","0.0001186","53.2177","111.3216","95.6644","264.4483","0","999","4103","0.0000097763","-0.00000132","0","3936461","0 STARLINK-5022","1 53903U 22119T   23169.54089149 -.00000132  00000-0  97763-5 0  9990","2 53903  53.2177 111.3216 0001186  95.6644 264.4483 15.08831162 41036","2022-119T","53903","6917.907","95.438","540.593","538.952","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-18 20:55:48","303840","15.08839344","0.0001136","53.2172","109.8342","96.2712","263.841","0","999","4150","0.000044603","0.00000422","0","3936745","0 STARLINK-5022","1 53903U 22119T   23169.87208685  .00000422  00000-0  44603-4 0  9999","2 53903  53.2172 109.8342 0001136  96.2712 263.8410 15.08839344 41506","2022-119T","53903","6917.882","95.438","540.533","538.962","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-18 20:55:48","303840","15.08839344","0.0001136","53.2172","109.8342","96.2712","263.841","0","999","4108","0.000044603","0.00000422","0","3936787","0 STARLINK-5022","1 53903U 22119T   23169.87208685  .00000422  00000-0  44603-4 0  9999","2 53903  53.2172 109.8342 0001136  96.2712 263.8410 15.08839344 41089","2022-119T","53903","6917.882","95.438","540.533","538.962","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-19 04:52:43","440384","15.08847937","0.0001156","53.2175","108.3478","97.0867","263.0256","0","999","4113","0.00011126","0.00001484","0","3937075","0 STARLINK-5022","1 53903U 22119T   23170.20328056  .00001484  00000-0  11126-3 0  9995","2 53903  53.2175 108.3478 0001156  97.0867 263.0256 15.08847937 41131","2022-119T","53903","6917.856","95.437","540.521","538.921","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-19 12:49:39","409824","15.08844859","0.0001138","53.2166","106.8606","88.3105","271.8018","0","999","4160","0.00015795","0.00002227","0","3937338","0 STARLINK-5022","1 53903U 22119T   23170.53448391  .00002227  00000-0  15795-3 0  9998","2 53903  53.2166 106.8606 0001138  88.3105 271.8018 15.08844859 41600","2022-119T","53903","6917.866","95.437","540.518","538.943","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-19 22:21:58","887648","15.08835101","0.0001208","53.217","105.0768","86.6928","273.4202","0","999","4124","0.00025635","0.00003794","0","3937556","0 STARLINK-5022","1 53903U 22119T   23170.93193157  .00003794  00000-0  25635-3 0  9993","2 53903  53.2170 105.0768 0001208  86.6928 273.4202 15.08835101 41240","2022-119T","53903","6917.895","95.438","540.596","538.925","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-20 04:43:31","229472","15.08842112","0.0001259","53.2168","103.8877","88.0591","272.0546","0","999","4170","0.00037844","0.0000574","0","3938135","0 STARLINK-5022","1 53903U 22119T   23171.19688923  .00005740  00000-0  37844-3 0  9990","2 53903  53.2168 103.8877 0001259  88.0591 272.0546 15.08842112 41709","2022-119T","53903","6917.874","95.437","540.610","538.868","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-20 12:40:26","858496","15.08842974","0.0001485","53.2164","102.4014","87.7111","272.4051","0","999","4175","0.00015836","0.00002233","0","3938544","0 STARLINK-5022","1 53903U 22119T   23171.52808864  .00002233  00000-0  15836-3 0  9996","2 53903  53.2164 102.4014 0001485  87.7111 272.4051 15.08842974 41754","2022-119T","53903","6917.871","95.437","540.764","538.709","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-21 01:23:31","453152","15.08850677","0.0001193","53.2161","100.0234","90.5565","269.5564","0","999","4141","0.00018779","0.00002703","0","3938588","0 STARLINK-5022","1 53903U 22119T   23172.05800293  .00002703  00000-0  18779-3 0  9994","2 53903  53.2161 100.0234 0001193  90.5565 269.5564 15.08850677 41418","2022-119T","53903","6917.848","95.437","540.538","538.887","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-21 12:31:13","623744","15.08843348","0.0001245","53.2176","97.9382","89.2517","270.8618","0","999","4190","0.000067923","0.00000793","0","3939133","0 STARLINK-5022","1 53903U 22119T   23172.52168546  .00000793  00000-0  67923-4 0  9997","2 53903  53.2176  97.9382 0001245  89.2517 270.8618 15.08843348 41908","2022-119T","53903","6917.870","95.437","540.596","538.874","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-21 12:31:13","623744","15.08843348","0.0001245","53.2176","97.9382","89.2517","270.8618","0","999","4148","0.000067923","0.00000793","0","3939179","0 STARLINK-5022","1 53903U 22119T   23172.52168546  .00000793  00000-0  67923-4 0  9997","2 53903  53.2176  97.9382 0001245  89.2517 270.8618 15.08843348 41481","2022-119T","53903","6917.870","95.437","540.596","538.874","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-22 01:14:19","49568","15.08836319","0.000133","53.2163","95.5601","94.7266","265.3878","0","999","4156","-0.000011682","-0.00000474","0","3939386","0 STARLINK-5022","1 53903U 22119T   23173.05160937 -.00000474  00000-0 -11682-4 0  9991","2 53903  53.2163  95.5601 0001330  94.7266 265.3878 15.08836319 41568","2022-119T","53903","6917.892","95.438","540.677","538.837","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-23 01:05:05","531424","15.08853023","0.0001262","53.2167","91.0989","97.5509","262.5627","0","999","4171","0.00029353","0.00004388","0","3940300","0 STARLINK-5022","1 53903U 22119T   23174.04520291  .00004388  00000-0  29353-3 0  9993","2 53903  53.2167  91.0989 0001262  97.5509 262.5627 15.08853023 41716","2022-119T","53903","6917.841","95.437","540.579","538.833","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-24 00:55:53","23296","15.08846663","0.000133","53.217","86.6385","80.8982","279.2161","0","999","4186","0.00030609","0.00004588","0","3941127","0 STARLINK-5022","1 53903U 22119T   23175.03880814  .00004588  00000-0  30609-3 0  9991","2 53903  53.2170  86.6385 0001330  80.8982 279.2161 15.08846663 41862","2022-119T","53903","6917.860","95.437","540.645","538.805","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-25 02:22:03","340128","15.08854982","0.0001243","53.2164","81.8826","86.8963","273.2172","0","999","4202","0.0012739","0.00020053","0","3942015","0 STARLINK-5022","1 53903U 22119T   23176.09864977  .00020053  00000-0  12739-2 0  9998","2 53903  53.2164  81.8826 0001243  86.8963 273.2172 15.08854982 42028","2022-119T","53903","6917.835","95.437","540.559","538.840","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-25 10:18:58","868064","15.08852664","0.0001179","53.2166","80.3937","73.2616","286.8506","0","999","4207","0.0007465","0.00011617","0","3942628","0 STARLINK-5022","1 53903U 22119T   23176.42984801  .00011617  00000-0  74650-3 0  9991","2 53903  53.2166  80.3937 0001179  73.2616 286.8506 15.08852664 42071","2022-119T","53903","6917.842","95.437","540.522","538.891","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-06-26 00:37:27","274368","15.08842762","0.0001221","53.2167","77.7218","85.3607","274.7524","0","999","4216","0.00021873","0.00003195","0","3942867","0 STARLINK-5022","1 53903U 22119T   23177.02601012  .00003195  00000-0  21873-3 0  9999","2 53903  53.2167  77.7218 0001221  85.3607 274.7524 15.08842762 42160","2022-119T","53903","6917.872","95.437","540.582","538.892","0"
